LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,TotRmsAbvGrd,YrSold,SalePrice,LotArea_scaled,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
12342,7.0,1Story,3.0,4.0,1940,Gable,CompShg,4,2009,82500,0.05161139545210217,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
12378,16.0,1Story,8.0,4.0,2003,Gable,CompShg,8,2006,360000,0.05177966299749936,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7685,8.0,2Story,5.0,4.0,1993,Gable,CompShg,6,2006,165600,0.029844118815583444,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8000,12.0,1Story,5.0,5.0,1948,Gable,CompShg,5,2009,132000,0.03131645983780878,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7800,17.0,1.5Fin,4.0,6.0,1939,Gable,CompShg,5,2006,119900,0.030381640141157774,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
215245,23.0,1Story,6.0,4.0,1965,Hip,CompShg,8,2009,375000,0.9999999999999999,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
9600,17.0,2Story,6.0,6.0,1925,Gable,CompShg,6,2006,178000,0.03879501741101685,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7795,8.0,2Story,6.0,4.0,2004,Gable,CompShg,6,2009,188500,0.030358269648741498,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
13005,14.0,2Story,6.0,6.0,1980,Gable,CompShg,10,2009,260000,0.05471032274650026,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9000,21.0,2Story,7.0,4.0,2006,Gable,CompShg,8,2007,270000,0.03599055832106382,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9900,15.0,2Story,6.0,4.0,1993,Gable,CompShg,9,2009,260000,0.04019724695599336,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
14115,14.0,SLvl,6.0,4.0,1980,Gable,CompShg,6,2009,187500,0.05989857206291336,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
16259,16.0,2Story,8.0,4.0,2006,Gable,CompShg,9,2006,342643,0.06991983921101216,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
12099,16.0,2Story,7.0,4.0,2004,Gable,CompShg,10,2007,354000,0.050475589520671195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10380,20.0,2Story,6.0,4.0,1986,Gable,CompShg,8,2007,301000,0.04244081422795578,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
5820,17.0,1Story,2.0,7.0,1955,Gable,CompShg,6,2006,126175,0.02112692514431279,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
11275,12.0,SLvl,6.0,6.0,1967,Mansard,WdShake,11,2010,242000,0.04662413237046904,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
5000,9.0,1.5Unf,4.0,5.0,1941,Gable,CompShg,5,2007,87000,0.017294164388043654,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10846,24.0,1Story,7.0,4.0,1993,Gable,CompShg,6,2008,324000,0.04461894412115263,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11600,12.0,1Story,5.0,4.0,1960,Hip,CompShg,7,2006,145250,0.04814321437752693,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11888,3.0,2.5Unf,5.0,5.0,1916,Gable,CompShg,10,2009,214500,0.049489354740704386,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
6402,9.0,2Story,4.0,4.0,1920,Gable,CompShg,6,2009,78000,0.023847250461567222,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10624,12.0,1Story,4.0,3.0,1964,Gable,CompShg,10,2007,119000,0.04358129425787001,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8176,12.0,1Story,4.0,5.0,1958,Gable,CompShg,6,2007,139000,0.03213910117086167,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10655,16.0,1Story,7.0,4.0,2003,Gable,CompShg,7,2009,284000,0.04372619131085092,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8198,16.0,1Story,6.0,4.0,2004,Gable,CompShg,6,2008,207000,0.03224193133749328,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9042,8.0,2Story,5.0,4.0,1998,Gable,CompShg,7,2008,192000,0.036186870457360534,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
164660,23.0,1.5Fin,4.0,5.0,1965,Gable,CompShg,7,2008,228950,0.7635607282245437,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
14157,22.0,1Story,8.0,4.0,2005,Hip,CompShg,8,2007,377426,0.06009488419921007,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
9135,5.0,1Story,6.0,4.0,2002,Gable,CompShg,7,2008,214000,0.036621561616303255,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
14145,14.0,1Story,6.0,6.0,1984,Gable,CompShg,8,2006,202500,0.060038795017411016,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12400,12.0,1Story,5.0,6.0,1958,Hip,CompShg,6,2009,155000,0.05188249316413097,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
14191,23.0,2Story,7.0,4.0,2002,Gable,CompShg,9,2010,202900,0.06025380354764074,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8400,20.0,1Story,3.0,3.0,1950,Gable,CompShg,4,2009,82000,0.0331860992311108,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
8544,12.0,1Story,2.0,3.0,1949,Gable,CompShg,6,2006,87500,0.03385916941269952,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8849,16.0,1Story,8.0,4.0,2005,Hip,CompShg,6,2008,266000,0.03528476945009231,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2592,10.0,2Story,4.0,2.0,1976,Gable,CompShg,4,2010,85000,0.0060389352403655144,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
6435,3.0,1.5Fin,5.0,4.0,1939,Gable,CompShg,6,2006,140200,0.02400149571151464,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12772,12.0,1Story,5.0,7.0,1960,Hip,CompShg,5,2007,151500,0.053621257799901845,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
17600,12.0,1Story,5.0,4.0,1960,Gable,CompShg,6,2009,157500,0.07618780527705718,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2448,16.0,2Story,6.0,4.0,2003,Gable,CompShg,6,2008,154000,0.005365865058776788,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
20431,16.0,2Story,8.0,4.0,2005,Hip,CompShg,10,2006,437154,0.0894201780831522,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
7820,16.0,1Story,8.0,4.0,2007,Hip,CompShg,6,2007,318061,0.030475122110822872,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
5271,4.0,1Story,6.0,4.0,1986,Gable,CompShg,6,2006,190000,0.018560845077005773,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
9084,7.0,1.5Fin,4.0,5.0,1941,Gable,CompShg,5,2008,95000,0.03638318259365725,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8520,17.0,1Story,5.0,7.0,1928,Gable,CompShg,5,2010,105900,0.0337469910491014,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8400,18.0,1.5Fin,5.0,4.0,1940,Gable,CompShg,6,2006,140000,0.0331860992311108,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
11249,5.0,1Story,5.0,4.0,1995,Gable,CompShg,6,2007,177500,0.04650260580990441,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
9248,8.0,1Story,5.0,5.0,1992,Gable,CompShg,6,2009,173000,0.037149734744911074,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
4224,10.0,1Story,4.0,4.0,1976,Gable,CompShg,6,2007,134000,0.013667063965037744,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
6930,4.0,SLvl,4.0,3.0,1958,Hip,CompShg,6,2006,130000,0.026315174460725885,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
12011,15.0,2Story,7.0,4.0,1998,Gable,CompShg,7,2006,280000,0.05006426885414476,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7540,11.0,SFoyer,5.0,5.0,1978,Gable,CompShg,5,2007,156000,0.029166374535511463,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9144,3.0,1.5Fin,4.0,4.0,1940,Gable,CompShg,8,2008,145000,0.03666362850265255,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7301,7.0,SFoyer,6.0,4.0,2003,Gable,CompShg,7,2009,198500,0.02804926499801351,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1680,2.0,2Story,5.0,7.0,1972,Gable,CompShg,5,2009,118000,0.001776157423636916,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
18800,14.0,2Story,5.0,4.0,1976,Gable,CompShg,6,2006,190000,0.08179672345696323,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10690,9.0,2Story,4.0,6.0,1920,Hip,CompShg,6,2009,147000,0.043889784757764845,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
9500,12.0,1Story,5.0,4.0,1963,Gable,CompShg,6,2009,159000,0.038327607562691345,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9150,12.0,SLvl,5.0,4.0,1962,Gable,Tar&Grv,6,2008,165000,0.03669167309355208,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7800,12.0,1Story,4.0,5.0,1954,Gable,CompShg,7,2010,132000,0.030381640141157774,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9830,12.0,1Story,4.0,6.0,1959,Gable,CompShg,7,2010,162000,0.03987006006216551,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8121,8.0,2Story,5.0,4.0,2000,Gable,CompShg,7,2006,172400,0.031882025754282645,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
17120,4.0,1.5Fin,3.0,3.0,1959,Gable,CompShg,7,2008,134432,0.07394423800509475,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7175,20.0,1Story,5.0,4.0,1984,Gable,CompShg,4,2010,125000,0.027460328589123374,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10634,12.0,1Story,4.0,5.0,1953,Gable,CompShg,5,2009,123000,0.04362803524270256,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8200,5.0,2Story,6.0,4.0,2003,Gable,CompShg,8,2007,219500,0.03225127953445979,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
10020,7.0,1Story,0.0,0.0,1922,Gable,CompShg,4,2009,61000,0.040758138773983967,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
8846,5.0,SFoyer,4.0,4.0,1996,Gable,CompShg,5,2006,148000,0.03527074715464255,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11143,21.0,2Story,7.0,4.0,2004,Gable,CompShg,8,2007,340000,0.04600715137067938,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
11394,22.0,1Story,8.0,1.0,2010,Hip,CompShg,8,2010,394432,0.04718035008997639,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
8123,8.0,2Story,5.0,4.0,2000,Gable,CompShg,7,2009,179000,0.03189137395124915,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
5000,18.0,1.5Fin,4.0,5.0,1924,Gable,CompShg,6,2010,127000,0.017294164388043654,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7200,21.0,1Story,6.0,4.0,2006,Gable,CompShg,5,2006,187750,0.027577181051204748,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
9245,5.0,2Story,6.0,4.0,2006,Gable,CompShg,8,2007,213500,0.03713571244946131,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9000,20.0,1.5Unf,5.0,2.0,1928,Gable,CompShg,5,2009,76000,0.03599055832106382,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
53107,4.0,2Story,5.0,4.0,1992,Gable,CompShg,9,2007,240000,0.24215102012199397,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
3182,0.0,1Story,7.0,4.0,2004,Gable,CompShg,6,2010,192000,0.008796653345485989,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8410,7.0,1.5Fin,4.0,2.0,1910,Gambrel,CompShg,8,2006,81000,0.033232840215943346,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
7200,7.0,SLvl,5.0,5.0,1976,Hip,CompShg,6,2009,125000,0.027577181051204748,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
9382,5.0,1Story,6.0,4.0,1999,Gable,CompShg,6,2008,191000,0.03777606394166725,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
12474,16.0,2Story,9.0,4.0,2007,Gable,CompShg,9,2008,426000,0.052228376451891836,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
8405,7.0,1.5Fin,4.0,7.0,1900,Gable,CompShg,7,2008,119000,0.03320946972352707,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12209,11.0,2Story,5.0,4.0,2001,Gable,CompShg,7,2009,215000,0.050989740353829256,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8339,12.0,1Story,4.0,6.0,1959,Gable,CompShg,5,2007,106500,0.03290097922363224,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
7446,3.0,1Story,3.0,4.0,1941,Gable,CompShg,4,2006,100000,0.02872700927808549,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
10134,17.0,1.5Fin,4.0,5.0,1940,Gable,CompShg,5,2007,109000,0.04129098600107504,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9571,7.0,1Story,4.0,5.0,1956,Gable,CompShg,6,2010,129000,0.03865946855500245,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7200,5.0,1Story,4.0,4.0,1972,Hip,CompShg,6,2009,123000,0.027577181051204748,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
7590,12.0,2Story,4.0,4.0,1962,Gable,CompShg,8,2007,169500,0.02940007945967421,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8967,9.0,1Story,4.0,1.0,1920,Gable,CompShg,6,2007,67000,0.035836313071116406,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
8125,21.0,2Story,6.0,4.0,2006,Gable,CompShg,7,2009,241000,0.03190072214821566,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
14963,24.0,1Story,7.0,4.0,1996,Gable,CompShg,4,2008,245500,0.06386220757671363,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
8767,5.0,1Story,6.0,4.0,2005,Gable,CompShg,6,2006,164990,0.0349014933744654,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
10200,19.0,1Story,4.0,7.0,1940,Gable,CompShg,4,2008,108000,0.04159947650096987,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12090,15.0,2Story,7.0,4.0,1998,Hip,CompShg,10,2006,258000,0.0504335226343219,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
10364,8.0,2Story,5.0,4.0,1995,Gable,CompShg,7,2007,168000,0.0423660286522237,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9991,19.0,1Story,3.0,3.0,1976,Gable,CompShg,8,2009,150000,0.04062258991796957,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
10480,18.0,1.5Fin,5.0,4.0,1936,Gable,CompShg,6,2008,115000,0.04290822407628129,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
15576,6.0,2Story,5.0,6.0,1915,Gable,CompShg,8,2008,177000,0.06672742994694897,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
14154,16.0,2Story,6.0,4.0,2006,Gable,CompShg,9,2007,280000,0.06008086190376031,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
10800,21.0,2Story,7.0,4.0,2007,Gable,CompShg,8,2008,339750,0.0444039355909229,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
9571,7.0,1Story,4.0,2.0,1958,Gable,CompShg,5,2009,60000,0.03865946855500245,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
34650,8.0,1Story,4.0,4.0,1955,Hip,CompShg,5,2006,145000,0.15588118441655566,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
4403,21.0,1Story,6.0,4.0,2009,Gable,CompShg,7,2010,222000,0.014503727593540395,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
8960,17.0,1Story,4.0,5.0,1927,Gable,CompShg,5,2010,115000,0.03580359438173362,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
11228,20.0,2Story,6.0,4.0,1993,Gable,CompShg,9,2008,228000,0.04640444974175606,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
8899,8.0,1Story,6.0,4.0,2007,Gable,CompShg,6,2007,181134,0.035518474374255066,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
7844,19.0,2Story,5.0,6.0,1978,Hip,CompShg,6,2006,149500,0.030587300474420993,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
22420,6.0,2Story,5.0,5.0,1918,Hip,CompShg,10,2007,239000,0.0987169599663465,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8160,7.0,1.5Fin,4.0,5.0,1940,Gable,CompShg,7,2007,126000,0.03206431559512959,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
8450,12.0,1Story,4.0,5.0,1968,Gable,CompShg,6,2010,142000,0.03341980415527355,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
7060,11.0,SFoyer,6.0,4.0,1997,Gable,CompShg,8,2008,206300,0.026922807263549044,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
16635,14.0,1Story,5.0,6.0,1977,Gable,CompShg,8,2009,215000,0.07167730024071606,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
21750,11.0,1Story,4.0,4.0,1954,Hip,CompShg,4,2008,113000,0.09558531398256562,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
9200,15.0,2Story,7.0,4.0,1998,Gable,CompShg,8,2008,315000,0.03692537801771483,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9000,12.0,1Story,5.0,4.0,1956,Gable,CompShg,6,2008,139000,0.03599055832106382,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
3378,17.0,2Story,6.0,7.0,1946,Gable,CompShg,6,2009,135000,0.009712776648203976,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False
12800,20.0,SLvl,6.0,4.0,1989,Gable,CompShg,5,2009,275000,0.05375213255743298,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
8593,12.0,1Story,3.0,5.0,1957,Hip,CompShg,5,2008,109008,0.034088200238379024,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6762,5.0,1Story,6.0,4.0,2007,Gable,CompShg,6,2007,195400,0.025529925915539042,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
11457,23.0,1Story,5.0,4.0,1988,Gable,CompShg,6,2009,175000,0.04747481829442146,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1680,2.0,2Story,5.0,4.0,1971,Gable,CompShg,4,2008,85400,0.001776157423636916,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
5586,17.0,1.5Fin,5.0,6.0,1920,Gable,CompShg,7,2008,79900,0.02003318609923111,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1920,2.0,2Story,4.0,4.0,1971,Gable,CompShg,6,2007,122500,0.0028979410596181258,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10839,8.0,2Story,5.0,4.0,1997,Gable,CompShg,7,2008,181000,0.04458622543176984,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1890,10.0,SFoyer,3.0,6.0,1972,Gable,CompShg,3,2008,81000,0.002757718105120474,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10667,5.0,2Story,6.0,5.0,1996,Gable,CompShg,6,2009,212000,0.043782280492649976,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
4400,17.0,1.5Fin,5.0,7.0,1920,Gable,CompShg,6,2006,116000,0.01448970529809063,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
6000,3.0,1.5Unf,5.0,6.0,1926,Gable,CompShg,4,2009,119000,0.0219682628712987,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
4280,6.0,1Story,4.0,5.0,1913,Gable,CompShg,4,2007,90350,0.013928813480100024,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12354,7.0,1.5Fin,5.0,7.0,1920,Gable,CompShg,7,2009,110000,0.05166748463390124,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
15431,16.0,1Story,9.0,4.0,2008,Hip,CompShg,10,2009,555000,0.066049685666877,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
12108,7.0,1Story,3.0,3.0,1955,Gable,CompShg,8,2008,118000,0.050517656407020495,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
6240,3.0,1.5Fin,4.0,6.0,1930,Gable,CompShg,8,2008,162900,0.02309004650727991,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
3922,0.0,1Story,6.0,4.0,2006,Gable,CompShg,6,2007,172500,0.01225548622309472,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
8750,5.0,2Story,6.0,4.0,1994,Gable,CompShg,8,2008,210000,0.03482203370025006,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9855,7.0,1Story,5.0,4.0,1956,Hip,CompShg,7,2009,127500,0.03998691252424688,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
16492,12.0,1Story,5.0,5.0,1966,Gable,CompShg,6,2010,190000,0.0710089041576106,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11214,8.0,2Story,6.0,4.0,1998,Gable,CompShg,10,2006,199900,0.046339012362990484,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
8600,9.0,1.5Fin,5.0,5.0,1937,Gable,CompShg,7,2006,119500,0.034120918927761805,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
6000,17.0,1.5Fin,2.0,6.0,1948,Gable,CompShg,6,2007,120000,0.0219682628712987,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
5684,17.0,1Story,5.0,7.0,1930,Hip,CompShg,5,2006,110000,0.020491247750590105,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
70761,4.0,1Story,6.0,4.0,1975,Gable,WdShngl,5,2006,280000,0.3246675547453785,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
9303,23.0,2Story,5.0,4.0,1996,Hip,CompShg,7,2007,204000,0.0374068101614901,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9000,21.0,2Story,7.0,4.0,2008,Gable,CompShg,6,2009,210000,0.03599055832106382,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
9297,11.0,1Story,4.0,4.0,1976,Gable,CompShg,8,2006,188000,0.03737876557059057,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
9600,14.0,1Story,6.0,5.0,1973,Hip,CompShg,6,2007,175500,0.03879501741101685,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
4571,17.0,2Story,4.0,4.0,1916,Gable,CompShg,7,2008,98000,0.01528897613872724,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
53227,4.0,1Story,3.0,5.0,1954,Flat,Tar&Grv,6,2008,256000,0.24271191193998456,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
5100,17.0,2Story,7.0,6.0,1925,Hip,CompShg,7,2008,161000,0.01776157423636916,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7015,3.0,1.5Fin,4.0,3.0,1950,Gable,CompShg,5,2009,110000,0.026712472831802565,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
8004,21.0,2Story,7.0,4.0,2009,Gable,CompShg,8,2009,263435,0.0313351562317418,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7200,18.0,2Story,6.0,8.0,1936,Gable,CompShg,6,2009,155000,0.027577181051204748,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8281,19.0,1Story,4.0,4.0,1965,Gable,CompShg,5,2009,62383,0.03262988151160345,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11988,6.0,2Story,5.0,6.0,1934,Hip,CompShg,6,2008,188700,0.04995676458902989,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
8430,5.0,1Story,4.0,4.0,1978,Gable,CompShg,5,2009,124000,0.03332632218560845,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
3072,0.0,1Story,6.0,4.0,2004,Hip,CompShg,6,2006,178740,0.008282502512327934,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
10628,12.0,1Story,6.0,4.0,1970,Flat,Tar&Grv,5,2007,167000,0.04359999065180303,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
9480,12.0,2Story,4.0,6.0,1942,Gable,CompShg,7,2007,146500,0.03823412559302624,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
11428,16.0,1Story,7.0,4.0,2006,Gable,CompShg,7,2007,250000,0.047339269438407064,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
9291,20.0,2Story,5.0,4.0,1993,Gable,CompShg,7,2008,187000,0.03735072097969104,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
6820,22.0,1Story,7.0,4.0,1985,Gable,CompShg,4,2010,212000,0.02580102362756783,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11952,14.0,2Story,6.0,5.0,1977,Mansard,WdShake,8,2007,190000,0.04978849704363271,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
3675,7.0,SLvl,5.0,4.0,2005,Gable,CompShg,5,2008,148000,0.011100983897730725,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
14977,16.0,1Story,7.0,4.0,2006,Gable,CompShg,7,2007,440000,0.0639276449554792,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
5330,22.0,1Story,7.0,4.0,2000,Gable,CompShg,6,2007,251000,0.01883661688751782,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8480,19.0,1Story,4.0,5.0,1963,Hip,CompShg,5,2007,132500,0.0335600271097712,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13125,5.0,1Story,5.0,4.0,1997,Gable,CompShg,7,2008,208900,0.05527121456449087,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
13693,16.0,2Story,8.0,4.0,2006,Hip,CompShg,9,2007,380000,0.05792610250297974,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
